num_licitacao,cod_ug,dat_resultado,modal_compra,objeto,cnpj,ind_matriz,razao_social,situacao_cadastral,dat_sit_cadastral,ano_sit_cadastral,motiv_sit_cadastral,tipo_nat_juridica,dat_ini_ativ,ano_ini_ativ,setor_cnae,qualif_resp,porte_empr,opt_simples
000012019,170091,2020-01-14,Pregão,"Pregão Eletrônico -  Escolha da proposta mais vantajosa para a contratação de serviços continuados de RECEPÇÃO, com dedicação exclusiva de mão de obra, em jornada de 44 horas semanais, conforme condições e exigências estabelecidas no Edital e seus",10952790000169,1,"MEZI EMPRESARIAL LTDA",Ativa,2009-07-06,2009,NULL,"Entidades Empresariais",2009-07-06,2009,"Atividades de consultoria em gestão empresarial","Sócio-Administrador ","Micro Empresa",Excluido
000012019,250013,2020-01-30,"Inexigibilidade de Licitação","Contratação da Empresa Brasileira de Correios e Telégrafos (ECT) com o propósito de adquirir produtos e a prestação de serviços postais, para atenderem à Superintendência Estadual do Ministério da Saúde em Alagoas (SEMS-AL), pelo o período de 60 (",34028316000456,2,"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1970-02-13,1970,"Atividades do Correio Nacional","Presidente ",Demais,"Nao Optante"
000012019,323112,2020-01-07,Pregão,"Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviço de limpeza e conservação para a Gerência Regional da ANM no Estado do Paraná - ANM/PR, conforme condições, quantidades e exigências estabelecidas no Edital nº 01/201",01624826000194,1,"EXTRALIMP SERVICOS INTEGRADOS LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1997-01-03,1997,"Atividades de limpeza não especificadas anteriormente","Sócio-Administrador ","Micro Empresa",Optante
000012019,323122,2020-01-13,Pregão,"Pregão Eletrônico -   Pregão Eletrônico - Contratação de empresa especializada na prestação dos serviços continuados de vigilância eletrônica, com fornecimento de equipamentos em regime de comodato, a preparação e montagem da infraestrutura",15408392000108,1,"CENTRO OESTE SISTEMAS DE SEGURANCA EIRELI",Ativa,2012-04-20,2012,NULL,"Entidades Empresariais",2012-04-20,2012,"Atividades de monitoramento de sistemas de segurança eletrônico","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012019,343013,2020-01-17,Pregão,"Pregão Eletrônico -  Contratação de pessoa jurídica especializada para prestação de serviços continuados de apoio às atividades administrativas, com cessão de mão de obra de Recepcionista, de natureza acessória, instrumental e complementar para at",04350057000171,1,"S & M CONSERVACAO E LIMPEZA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2001-03-22,2001,"Locação de mão de obra temporária","Sócio-Administrador ",Demais,"Nao Optante"
000012019,510135,2020-01-15,"Dispensa de Licitação","Aquisição de água mineral, garrafão de 20 litros, para consumo nas unidades do INSS, vinculadas à Gerência Executiva em Macapá/AP.",28288997000146,1,"HR SERVICOS E NEGOCIOS PARA EMPRESAS EIRELI",Ativa,2019-01-23,2019,NULL,"Entidades Empresariais",2017-07-28,2017,"Atividades de intermediação e agenciamento de serviços e negócios em geral","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012019,511135,2020-01-14,Pregão,"Pregão Eletrônico -  Contratação de empresa especializada em manutenção dos elevadores",03758809000175,1,"MANUTECNICA MANUTENCAO LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2000-04-12,2000,Instalação,"Sócio-Administrador ","Pequeno Porte",Excluido
000012019,765000,2020-01-15,"Tomada de Preços","Contratação de Empresa Especializada em Arquitetura e/ou Engenharia para execução  de obras de reforço metálico do piso superior existente em madeira, do prédio 'B' da  Diretoria de Saúde da Marinha, bem como o respectivo PROJETO EXECUTIVO,  confo",13030080000170,1,"DITA CONSTRUCOES E INFRA-ESTRUTURA EM TI EIRELI",Ativa,2010-12-20,2010,NULL,"Entidades Empresariais",2010-12-20,2010,"Serviços de pintura de edifícios em geral","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Excluido
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",18539470000193,1,"EDUARDO RITA BEM",Ativa,2013-07-18,2013,NULL,"Entidades Empresariais",2013-07-18,2013,"Comércio varejista de artigos de papelaria","Empresário ","Pequeno Porte",Optante
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",26312888000191,1,"ROSENEIDE DA SILVA 31624995691",Ativa,2016-10-07,2016,NULL,"Entidades Empresariais",2016-10-07,2016,"Comércio varejista de artigos de papelaria","Empresário ","Micro Empresa",Optante
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",05891838000136,1,"AMPLA  MATERIAIS DE LIMPEZA E HOSPITALAR EIRELI",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2003-09-19,2003,"Comércio varejista de materiais de construção em geral","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",34049507000151,1,"FRANCO & OLIVEIRA LTDA",Ativa,2019-06-27,2019,NULL,"Entidades Empresariais",2019-06-27,2019,"Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente","Sócio-Administrador ","Micro Empresa",Optante
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",27307079000154,1,"LG COMERCIO E SERVICOS EIRELI",Ativa,2017-03-15,2017,NULL,"Entidades Empresariais",2017-03-15,2017,"Comércio atacadista de artigos de escritório e de papelaria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,925402,2020-01-31,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Material de Expediente, Material para Acondicionamento e Embalagem, Material Elétricos e Eletrônico, Material de Telecomunicações e Outros Materiais de Consumo, destinados a atender às necessidades do Tribunal de",30019250000134,1,"INTERLABEL SOLUCOES EM ROTULAGEM EIRELI",Ativa,2018-03-23,2018,NULL,"Entidades Empresariais",2018-03-23,2018,"Serviços de pré-impressão","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",09582478000141,1,"SANRITA COMERCIO E SERVICOS LTDA",Ativa,2008-05-28,2008,NULL,"Entidades Empresariais",2008-05-28,2008,"Comércio atacadista de artigos de escritório e de papelaria","Sócio-Administrador ","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",17526067000167,1,"VIPE COMERCIAL EIRELI",Ativa,2013-02-01,2013,NULL,"Entidades Empresariais",2013-02-01,2013,"Comércio varejista de artigos de papelaria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Pequeno Porte",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",27039914000112,1,"ALNETTO COMERCIAL E SERVICOS EIRELI",Ativa,2017-02-03,2017,NULL,"Entidades Empresariais",2017-02-03,2017,"Comércio varejista de artigos de papelaria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",29461034000165,1,"GADITA PROMOCAO DE VENDAS LTDA",Ativa,2018-01-17,2018,NULL,"Entidades Empresariais",2018-01-17,2018,"Comércio varejista de artigos médicos e ortopédicos","Sócio-Administrador ","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",11506338000136,1,"DUOLIMP COMERCIO LTDA",Ativa,2010-02-01,2010,NULL,"Entidades Empresariais",2010-02-01,2010,"Comércio atacadista de produtos alimentícios em geral","Sócio-Administrador ","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",34763204000104,1,"JAMES CAMPOS DE ALENCAR 95483250125",Ativa,2019-09-04,2019,NULL,"Entidades Empresariais",2019-09-04,2019,"Comércio varejista especializado de equipamentos e suprimentos de informática","Empresário ","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",10848698000153,1,"PLASLOPES COMERCIO LTDA",Ativa,2009-02-19,2009,NULL,"Entidades Empresariais",2009-02-19,2009,"Comércio varejista de materiais de construção em geral","Sócio-Administrador ","Micro Empresa",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",15724019000158,1,"QUALITY ATACADO EIRELI",Ativa,2012-06-15,2012,NULL,"Entidades Empresariais",2012-06-15,2012,"Comércio atacadista de equipamentos de informática","Titular Pessoa Física Residente ou Domiciliado no Brasil","Pequeno Porte",Optante
000012020,926690,2020-01-28,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de material de expediente, sob demanda, conforme  quantidades, exigências estabelecidas no Termo de Referência, Anexo I do Edital.",32396720000104,1,"DELTA ELETROMOVEIS EIRELI",Ativa,2019-01-09,2019,NULL,"Entidades Empresariais",2019-01-09,2019,"Comércio varejista especializado de equipamentos e suprimentos de informática","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Excluido
000012020,926119,2020-01-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição regular do medicamento CICLOFOSFAMIDA COMPRIMIDO REVESTIDO DE LIBERACAO RETARDADA 50 MG e outros em sistema de registro de preços, para atender a demanda da Secretaria de Saúde   DF, conforme especificações e quantit",23864942000113,1,"UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI",Ativa,2015-12-17,2015,NULL,"Entidades Empresariais",2015-12-17,2015,"Comércio atacadista de medicamentos e drogas de uso humano","Titular Pessoa Física Residente ou Domiciliado no Brasil",Demais,"Nao Optante"
000012020,926119,2020-01-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição regular do medicamento CICLOFOSFAMIDA COMPRIMIDO REVESTIDO DE LIBERACAO RETARDADA 50 MG e outros em sistema de registro de preços, para atender a demanda da Secretaria de Saúde   DF, conforme especificações e quantit",12420164000904,2,"CM HOSPITALAR S.A.",Ativa,2016-12-07,2016,NULL,"Entidades Empresariais",2016-12-07,2016,"Comércio atacadista de medicamentos e drogas de uso humano","Diretor ",Demais,"Nao Optante"
000012020,926119,2020-01-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição regular do medicamento CICLOFOSFAMIDA COMPRIMIDO REVESTIDO DE LIBERACAO RETARDADA 50 MG e outros em sistema de registro de preços, para atender a demanda da Secretaria de Saúde   DF, conforme especificações e quantit",09944371000104,1,"SULMEDIC COMERCIO DE MEDICAMENTOS LTDA",Ativa,2008-07-09,2008,NULL,"Entidades Empresariais",2008-07-09,2008,"Comércio atacadista de medicamentos e drogas de uso humano","Sócio-Administrador ",Demais,"Nao Optante"
000012020,926119,2020-01-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição regular do medicamento CICLOFOSFAMIDA COMPRIMIDO REVESTIDO DE LIBERACAO RETARDADA 50 MG e outros em sistema de registro de preços, para atender a demanda da Secretaria de Saúde   DF, conforme especificações e quantit",15031173000144,1,"MERCANTIL BARRETO COMERCIAL DE PRODUTOS HOSPITALARES E SUPRIMENTOS LTDA",Ativa,2012-02-07,2012,NULL,"Entidades Empresariais",2012-02-07,2012,"Comércio atacadista de medicamentos e drogas de uso humano","Sócio-Administrador ","Micro Empresa",Excluido
000012020,927461,2020-01-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Escolha da proposta mais vantajosa para a aquisição futura de água mineral, acondicionada em galões de 20 litros, de forma parcelada, mediante requisição, conforme condições, quantidades e exigências estabelecidas no Edital.",26347140000124,1,"ACQUA BELLA DISTRIBUIDORA DE AGUA MINERAL E BEBIDAS LTDA.",Ativa,2016-10-13,2016,NULL,"Entidades Empresariais",2016-10-13,2016,"Comércio varejista de bebidas","Sócio-Administrador ","Pequeno Porte",Optante
000012020,925942,2020-01-23,"Pregão - Registro de Preço","Pregão Eletrônico -  Registro de Preços para aquisição de papel A4 branco e A3 branco, conforme condições, quantidades e exigências estabelecidas no termo de referência, Anexo I do edital.",26976381000132,1,"MULTPAPER DISTRIBUIDORA DE PAPEIS LTDA.",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1991-04-19,1991,"Comércio atacadista de papel e papelão em bruto","Sócio-Administrador ",Demais,"Nao Optante"
000012020,925942,2020-01-23,"Pregão - Registro de Preço","Pregão Eletrônico -  Registro de Preços para aquisição de papel A4 branco e A3 branco, conforme condições, quantidades e exigências estabelecidas no termo de referência, Anexo I do edital.",11203578000161,1,"PAPELARIA DOS ESTUDANTES EIRELI",Ativa,2009-08-14,2009,NULL,"Entidades Empresariais",2009-08-14,2009,"Comércio varejista de artigos de papelaria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Pequeno Porte",Optante
000012020,927453,2020-01-27,Pregão,"Pregão Eletrônico -  Contratação de pessoa jurídica especializada para facilitar, assessorar e auxiliar no processo de desenvolvimento e aperfeiçoamento do estágio supervisionado, no âmbito da secretaria municipal de educação, promovendo a integra",61600839000155,1,"CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E",Ativa,2002-02-09,2002,NULL,"Entidades sem Fins Lucrativos",1966-08-30,1966,"Serviços de assistência social sem alojamento","Presidente ",Demais,"Nao Optante"
000012020,926774,2020-01-16,Pregão,"Pregão Eletrônico -  Contratação de serviço de natureza continuada, referente ao gerenciamento e ao fornecimento de vale-refeição e/ou vale-alimentação, através de cartão magnético, em PVC, com chip de segurança, para os funcionários do CRQ-XII, c",69034668000156,1,"SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A.",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1992-11-09,1992,"Operadoras de cartões de débito","Diretor ",Demais,"Nao Optante"
000012020,926121,2020-01-27,Pregão,"Pregão Eletrônico -  Contratação de garantia adicional por 24 meses para 8 (oito) servidores de rede da marca Dell e 2 (dois) storages EMC VNX 5300 com os respectivos switches SAN marca Brocade DS-300B, de acordo com as especificações e condições",03535902000110,1,"DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA",Ativa,2005-08-27,2005,NULL,"Entidades Empresariais",1999-11-10,1999,"Suporte técnico","Sócio-Administrador ",Demais,"Nao Optante"
